from	to	dataset	n	dpt	mlt
SE	IL	locrisk468.3	5	TreeTime	FastTree
SE	IL	locrisk527.1	5	TreeTime	FastTree
SE	IL	locrisk527.2	5	TreeTime	FastTree
SE	IL	locrisk527.3	5	TreeTime	FastTree
SE	IL	locrisk574.1	4	TreeTime	FastTree
SE	IL	locrisk574.2	5	TreeTime	FastTree
SE	IL	locrisk574.3	5	TreeTime	FastTree
SE	KE	locrisk260.1	2	TreeTime	FastTree
SE	KE	locrisk260.2	3	TreeTime	FastTree
SE	KE	locrisk260.3	3	TreeTime	FastTree
SE	KE	locrisk378.1	3	TreeTime	FastTree
SE	KE	locrisk378.2	3	TreeTime	FastTree
SE	KE	locrisk378.3	3	TreeTime	FastTree
SE	KE	locrisk468.1	2	TreeTime	FastTree
SE	KE	locrisk468.2	2	TreeTime	FastTree
SE	KE	locrisk468.3	2	TreeTime	FastTree
SE	KE	locrisk527.1	2	TreeTime	FastTree
SE	KE	locrisk527.2	2	TreeTime	FastTree
SE	KE	locrisk527.3	2	TreeTime	FastTree
SE	KE	locrisk574.1	2	TreeTime	FastTree
SE	KE	locrisk574.2	2	TreeTime	FastTree
SE	KE	locrisk574.3	2	TreeTime	FastTree
SE	TZ	locrisk378.2	1	TreeTime	FastTree
SE	TZ	locrisk378.3	1	TreeTime	FastTree
SE	TZ	locrisk468.1	1	TreeTime	FastTree
SE	TZ	locrisk468.2	1	TreeTime	FastTree
SE	TZ	locrisk468.3	1	TreeTime	FastTree
SE	TZ	locrisk527.2	1	TreeTime	FastTree
SE	TZ	locrisk527.3	1	TreeTime	FastTree
SE	TZ	locrisk574.1	1	TreeTime	FastTree
SE	TZ	locrisk574.2	1	TreeTime	FastTree
SE	TZ	locrisk574.3	1	TreeTime	FastTree
SE	YE	locrisk260.1	1	TreeTime	FastTree
SE	YE	locrisk260.2	1	TreeTime	FastTree
SE	YE	locrisk260.3	1	TreeTime	FastTree
SE	YE	locrisk378.1	1	TreeTime	FastTree
SE	YE	locrisk378.2	1	TreeTime	FastTree
SE	YE	locrisk378.3	1	TreeTime	FastTree
SE	YE	locrisk468.1	1	TreeTime	FastTree
SE	YE	locrisk468.2	1	TreeTime	FastTree
SE	YE	locrisk468.3	1	TreeTime	FastTree
SE	YE	locrisk527.1	1	TreeTime	FastTree
SE	YE	locrisk527.2	1	TreeTime	FastTree
SE	YE	locrisk527.3	1	TreeTime	FastTree
SE	YE	locrisk574.1	1	TreeTime	FastTree
SE	YE	locrisk574.2	1	TreeTime	FastTree
SE	YE	locrisk574.3	1	TreeTime	FastTree
SE	ZA	locrisk260.2	1	TreeTime	FastTree
SE	ZA	locrisk378.2	1	TreeTime	FastTree
SE	ZA	locrisk378.3	1	TreeTime	FastTree
SE	ZA	locrisk468.1	1	TreeTime	FastTree
SE	ZA	locrisk468.2	1	TreeTime	FastTree
SE	ZA	locrisk468.3	1	TreeTime	FastTree
SE	ZA	locrisk527.2	1	TreeTime	FastTree
SE	ZA	locrisk527.3	1	TreeTime	FastTree
SE	ZA	locrisk574.1	1	TreeTime	FastTree
SE	ZA	locrisk574.2	1	TreeTime	FastTree
SE	ZA	locrisk574.3	1	TreeTime	FastTree
SE	ZM	locrisk260.1	1	TreeTime	FastTree
SE	ZM	locrisk260.2	1	TreeTime	FastTree
SE	ZM	locrisk260.3	1	TreeTime	FastTree
SE	ZM	locrisk468.2	1	TreeTime	FastTree
SE	ZM	locrisk468.3	1	TreeTime	FastTree
SE	ZM	locrisk527.2	1	TreeTime	FastTree
SE	ZM	locrisk527.3	1	TreeTime	FastTree
SE	ZM	locrisk574.1	1	TreeTime	FastTree
SE	ZM	locrisk574.2	1	TreeTime	FastTree
SE	ZM	locrisk574.3	1	TreeTime	FastTree
SN	KE	locrisk574.3	1	TreeTime	FastTree
SN	TZ	locrisk574.3	1	TreeTime	FastTree
SN	ZM	locrisk574.3	1	TreeTime	FastTree
SO	SE	locrisk378.1	1	TreeTime	FastTree
SO	SE	locrisk378.2	1	TreeTime	FastTree
SO	SE	locrisk378.3	1	TreeTime	FastTree
SO	SE	locrisk468.2	1	TreeTime	FastTree
SO	SE	locrisk468.3	1	TreeTime	FastTree
SO	SE	locrisk527.1	1	TreeTime	FastTree
SO	SE	locrisk527.2	1	TreeTime	FastTree
SO	SE	locrisk527.3	1	TreeTime	FastTree
SO	SE	locrisk574.1	1	TreeTime	FastTree
SO	SE	locrisk574.2	1	TreeTime	FastTree
SO	SE	locrisk574.3	1	TreeTime	FastTree
TZ	BW	locrisk260.3	1	TreeTime	FastTree
TZ	BW	locrisk378.3	1	TreeTime	FastTree
TZ	BW	locrisk468.1	4	TreeTime	FastTree
TZ	BW	locrisk468.2	1	TreeTime	FastTree
TZ	BW	locrisk468.3	2	TreeTime	FastTree
TZ	BW	locrisk527.2	3	TreeTime	FastTree
TZ	BW	locrisk527.3	2	TreeTime	FastTree
TZ	DK	locrisk260.1	1	TreeTime	FastTree
TZ	DK	locrisk260.3	1	TreeTime	FastTree
TZ	DK	locrisk468.1	1	TreeTime	FastTree
TZ	DK	locrisk468.3	1	TreeTime	FastTree
TZ	DK	locrisk527.2	1	TreeTime	FastTree
TZ	ES	locrisk260.1	1	TreeTime	FastTree
TZ	KE	locrisk260.1	1	TreeTime	FastTree
TZ	KE	locrisk468.1	1	TreeTime	FastTree
TZ	KE	locrisk468.2	2	TreeTime	FastTree
TZ	KE	locrisk468.3	1	TreeTime	FastTree
TZ	KE	locrisk527.1	1	TreeTime	FastTree
TZ	KE	locrisk527.2	1	TreeTime	FastTree
TZ	KE	locrisk527.3	1	TreeTime	FastTree
TZ	KE	locrisk574.1	1	TreeTime	FastTree
TZ	KE	locrisk574.2	1	TreeTime	FastTree
TZ	KE	locrisk574.3	1	TreeTime	FastTree
TZ	MW	locrisk260.1	1	TreeTime	FastTree
TZ	MW	locrisk260.2	1	TreeTime	FastTree
TZ	MW	locrisk468.1	1	TreeTime	FastTree
TZ	MW	locrisk527.1	2	TreeTime	FastTree
TZ	SE	locrisk468.3	1	TreeTime	FastTree
TZ	SE	locrisk527.1	1	TreeTime	FastTree
TZ	SE	locrisk527.3	2	TreeTime	FastTree
TZ	SE	locrisk574.2	1	TreeTime	FastTree
TZ	SO	locrisk260.1	1	TreeTime	FastTree
TZ	SO	locrisk468.2	1	TreeTime	FastTree
TZ	SO	locrisk527.2	1	TreeTime	FastTree
TZ	ZA	locrisk260.1	1	TreeTime	FastTree
TZ	ZA	locrisk260.3	1	TreeTime	FastTree
TZ	ZA	locrisk468.1	3	TreeTime	FastTree
TZ	ZA	locrisk468.2	1	TreeTime	FastTree
TZ	ZA	locrisk468.3	2	TreeTime	FastTree
TZ	ZA	locrisk527.1	1	TreeTime	FastTree
TZ	ZA	locrisk527.2	2	TreeTime	FastTree
TZ	ZA	locrisk527.3	1	TreeTime	FastTree
TZ	ZA	locrisk574.2	1	TreeTime	FastTree
TZ	ZA	locrisk574.3	1	TreeTime	FastTree
TZ	ZM	locrisk260.3	1	TreeTime	FastTree
TZ	ZM	locrisk378.3	2	TreeTime	FastTree
TZ	ZM	locrisk468.1	7	TreeTime	FastTree
TZ	ZM	locrisk468.2	1	TreeTime	FastTree
TZ	ZM	locrisk468.3	5	TreeTime	FastTree
TZ	ZM	locrisk527.1	1	TreeTime	FastTree
TZ	ZM	locrisk527.2	5	TreeTime	FastTree
TZ	ZM	locrisk527.3	1	TreeTime	FastTree
TZ	ZM	locrisk574.2	1	TreeTime	FastTree
ZA	BE	locrisk260.1	1	TreeTime	FastTree
ZA	BE	locrisk260.2	1	TreeTime	FastTree
ZA	BE	locrisk260.3	1	TreeTime	FastTree
ZA	BE	locrisk378.1	1	TreeTime	FastTree
ZA	BE	locrisk378.2	1	TreeTime	FastTree
ZA	BE	locrisk378.3	1	TreeTime	FastTree
ZA	BE	locrisk468.1	1	TreeTime	FastTree
ZA	BE	locrisk468.2	1	TreeTime	FastTree
ZA	BE	locrisk468.3	1	TreeTime	FastTree
ZA	BE	locrisk527.1	1	TreeTime	FastTree
ZA	BE	locrisk527.2	1	TreeTime	FastTree
ZA	BE	locrisk527.3	1	TreeTime	FastTree
ZA	BE	locrisk574.1	1	TreeTime	FastTree
ZA	BE	locrisk574.2	1	TreeTime	FastTree
ZA	BE	locrisk574.3	1	TreeTime	FastTree
ZA	BG	locrisk260.1	1	TreeTime	FastTree
ZA	BG	locrisk260.2	1	TreeTime	FastTree
ZA	BG	locrisk260.3	1	TreeTime	FastTree
ZA	BG	locrisk378.1	1	TreeTime	FastTree
ZA	BG	locrisk378.2	1	TreeTime	FastTree
ZA	BG	locrisk378.3	1	TreeTime	FastTree
ZA	BG	locrisk468.1	1	TreeTime	FastTree
ZA	BG	locrisk468.2	1	TreeTime	FastTree
ZA	BG	locrisk527.1	1	TreeTime	FastTree
ZA	BG	locrisk527.2	1	TreeTime	FastTree
ZA	BG	locrisk527.3	1	TreeTime	FastTree
ZA	BW	locrisk260.1	1	TreeTime	FastTree
ZA	BW	locrisk260.2	1	TreeTime	FastTree
ZA	BW	locrisk260.3	4	TreeTime	FastTree
ZA	BW	locrisk378.1	1	TreeTime	FastTree
ZA	BW	locrisk378.2	4	TreeTime	FastTree
ZA	BW	locrisk378.3	8	TreeTime	FastTree
ZA	BW	locrisk468.1	10	TreeTime	FastTree
ZA	BW	locrisk468.2	5	TreeTime	FastTree
ZA	BW	locrisk468.3	10	TreeTime	FastTree
ZA	BW	locrisk527.1	10	TreeTime	FastTree
ZA	BW	locrisk527.2	11	TreeTime	FastTree
ZA	BW	locrisk527.3	8	TreeTime	FastTree
ZA	BW	locrisk574.1	12	TreeTime	FastTree
ZA	BW	locrisk574.2	3	TreeTime	FastTree
ZA	BW	locrisk574.3	4	TreeTime	FastTree
ZA	DE	locrisk260.3	1	TreeTime	FastTree
ZA	DE	locrisk378.1	1	TreeTime	FastTree
ZA	DE	locrisk378.2	1	TreeTime	FastTree
ZA	DE	locrisk378.3	1	TreeTime	FastTree
ZA	DE	locrisk468.1	1	TreeTime	FastTree
ZA	DE	locrisk468.2	1	TreeTime	FastTree
ZA	DE	locrisk468.3	1	TreeTime	FastTree
ZA	DE	locrisk527.1	1	TreeTime	FastTree
ZA	DE	locrisk527.2	1	TreeTime	FastTree
ZA	DE	locrisk527.3	1	TreeTime	FastTree
ZA	DE	locrisk574.1	1	TreeTime	FastTree
ZA	DE	locrisk574.2	1	TreeTime	FastTree
ZA	DE	locrisk574.3	1	TreeTime	FastTree
ZA	DK	locrisk378.2	1	TreeTime	FastTree
ZA	DK	locrisk378.3	1	TreeTime	FastTree
ZA	DK	locrisk574.1	1	TreeTime	FastTree
ZA	ES	locrisk260.2	1	TreeTime	FastTree
ZA	ES	locrisk260.3	3	TreeTime	FastTree
ZA	ES	locrisk378.1	1	TreeTime	FastTree
ZA	ES	locrisk378.2	3	TreeTime	FastTree
ZA	ES	locrisk378.3	3	TreeTime	FastTree
ZA	ES	locrisk468.1	3	TreeTime	FastTree
ZA	ES	locrisk468.2	3	TreeTime	FastTree
ZA	ES	locrisk468.3	3	TreeTime	FastTree
ZA	ES	locrisk527.1	2	TreeTime	FastTree
ZA	ES	locrisk527.2	3	TreeTime	FastTree
ZA	ES	locrisk527.3	1	TreeTime	FastTree
ZA	ES	locrisk574.1	1	TreeTime	FastTree
ZA	GE	locrisk527.1	1	TreeTime	FastTree
ZA	IN	locrisk260.1	1	TreeTime	FastTree
ZA	IN	locrisk260.3	2	TreeTime	FastTree
ZA	IN	locrisk378.2	2	TreeTime	FastTree
ZA	IN	locrisk378.3	2	TreeTime	FastTree
ZA	IN	locrisk468.1	2	TreeTime	FastTree
ZA	IN	locrisk468.2	2	TreeTime	FastTree
ZA	IN	locrisk468.3	2	TreeTime	FastTree
ZA	IN	locrisk527.1	2	TreeTime	FastTree
ZA	IN	locrisk527.2	2	TreeTime	FastTree
ZA	IN	locrisk527.3	2	TreeTime	FastTree
ZA	IN	locrisk574.1	2	TreeTime	FastTree
ZA	IN	locrisk574.2	1	TreeTime	FastTree
ZA	IN	locrisk574.3	2	TreeTime	FastTree
ZA	KE	locrisk260.2	1	TreeTime	FastTree
ZA	KE	locrisk260.3	1	TreeTime	FastTree
ZA	KE	locrisk378.2	1	TreeTime	FastTree
ZA	MW	locrisk260.1	5	TreeTime	FastTree
ZA	MW	locrisk260.2	3	TreeTime	FastTree
ZA	MW	locrisk260.3	5	TreeTime	FastTree
ZA	MW	locrisk378.1	6	TreeTime	FastTree
ZA	MW	locrisk378.2	7	TreeTime	FastTree
ZA	MW	locrisk378.3	9	TreeTime	FastTree
ZA	MW	locrisk468.1	11	TreeTime	FastTree
ZA	MW	locrisk468.2	8	TreeTime	FastTree
ZA	MW	locrisk468.3	10	TreeTime	FastTree
ZA	MW	locrisk527.1	11	TreeTime	FastTree
ZA	MW	locrisk527.2	11	TreeTime	FastTree
ZA	MW	locrisk527.3	8	TreeTime	FastTree
ZA	MW	locrisk574.1	6	TreeTime	FastTree
ZA	MW	locrisk574.2	6	TreeTime	FastTree
ZA	MW	locrisk574.3	4	TreeTime	FastTree
ZA	NG	locrisk260.1	1	TreeTime	FastTree
ZA	NG	locrisk260.3	1	TreeTime	FastTree
ZA	NG	locrisk378.1	1	TreeTime	FastTree
ZA	NG	locrisk378.2	1	TreeTime	FastTree
ZA	NG	locrisk378.3	1	TreeTime	FastTree
ZA	NG	locrisk468.2	1	TreeTime	FastTree
ZA	NG	locrisk468.3	1	TreeTime	FastTree
ZA	NG	locrisk527.1	1	TreeTime	FastTree
ZA	NG	locrisk527.2	1	TreeTime	FastTree
ZA	NG	locrisk527.3	1	TreeTime	FastTree
ZA	NG	locrisk574.1	1	TreeTime	FastTree
ZA	NG	locrisk574.2	1	TreeTime	FastTree
ZA	NG	locrisk574.3	1	TreeTime	FastTree
ZA	PK	locrisk260.1	1	TreeTime	FastTree
ZA	SE	locrisk260.1	1	TreeTime	FastTree
ZA	SE	locrisk260.2	1	TreeTime	FastTree
ZA	SE	locrisk260.3	2	TreeTime	FastTree
ZA	SE	locrisk378.1	3	TreeTime	FastTree
ZA	SE	locrisk378.2	2	TreeTime	FastTree
ZA	SE	locrisk378.3	3	TreeTime	FastTree
ZA	SE	locrisk468.1	3	TreeTime	FastTree
ZA	SE	locrisk468.2	3	TreeTime	FastTree
ZA	SE	locrisk468.3	3	TreeTime	FastTree
ZA	SE	locrisk527.1	3	TreeTime	FastTree
ZA	SE	locrisk527.2	3	TreeTime	FastTree
ZA	SE	locrisk527.3	3	TreeTime	FastTree
ZA	SE	locrisk574.1	3	TreeTime	FastTree
ZA	SE	locrisk574.2	3	TreeTime	FastTree
ZA	SE	locrisk574.3	3	TreeTime	FastTree
ZA	SO	locrisk260.2	1	TreeTime	FastTree
ZA	SO	locrisk260.3	1	TreeTime	FastTree
ZA	SO	locrisk378.2	1	TreeTime	FastTree
ZA	SO	locrisk378.3	1	TreeTime	FastTree
ZA	SO	locrisk468.3	1	TreeTime	FastTree
ZA	TH	locrisk260.1	1	TreeTime	FastTree
ZA	TH	locrisk260.2	1	TreeTime	FastTree
ZA	TH	locrisk260.3	1	TreeTime	FastTree
ZA	TH	locrisk378.1	1	TreeTime	FastTree
ZA	TH	locrisk378.3	1	TreeTime	FastTree
ZA	TH	locrisk468.1	1	TreeTime	FastTree
ZA	TH	locrisk468.2	1	TreeTime	FastTree
ZA	TH	locrisk527.1	1	TreeTime	FastTree
ZA	TH	locrisk527.2	1	TreeTime	FastTree
ZA	TH	locrisk527.3	1	TreeTime	FastTree
ZA	TZ	locrisk260.2	2	TreeTime	FastTree
ZA	TZ	locrisk260.3	2	TreeTime	FastTree
ZA	TZ	locrisk378.1	5	TreeTime	FastTree
ZA	TZ	locrisk378.2	4	TreeTime	FastTree
ZA	TZ	locrisk378.3	6	TreeTime	FastTree
ZA	TZ	locrisk468.1	4	TreeTime	FastTree
ZA	TZ	locrisk468.2	2	TreeTime	FastTree
ZA	TZ	locrisk468.3	5	TreeTime	FastTree
ZA	TZ	locrisk527.1	4	TreeTime	FastTree
ZA	TZ	locrisk527.2	4	TreeTime	FastTree
ZA	TZ	locrisk527.3	5	TreeTime	FastTree
ZA	TZ	locrisk574.1	7	TreeTime	FastTree
ZA	TZ	locrisk574.2	2	TreeTime	FastTree
ZA	TZ	locrisk574.3	3	TreeTime	FastTree
ZA	US	locrisk260.3	1	TreeTime	FastTree
ZA	US	locrisk378.3	1	TreeTime	FastTree
ZA	US	locrisk468.3	1	TreeTime	FastTree
ZA	US	locrisk527.1	1	TreeTime	FastTree
ZA	US	locrisk527.2	1	TreeTime	FastTree
ZA	ZM	locrisk260.2	1	TreeTime	FastTree
ZA	ZM	locrisk260.3	5	TreeTime	FastTree
ZA	ZM	locrisk378.1	2	TreeTime	FastTree
ZA	ZM	locrisk378.2	7	TreeTime	FastTree
ZA	ZM	locrisk378.3	7	TreeTime	FastTree
ZA	ZM	locrisk468.1	3	TreeTime	FastTree
ZA	ZM	locrisk468.2	4	TreeTime	FastTree
ZA	ZM	locrisk468.3	7	TreeTime	FastTree
ZA	ZM	locrisk527.1	6	TreeTime	FastTree
ZA	ZM	locrisk527.2	4	TreeTime	FastTree
ZA	ZM	locrisk527.3	5	TreeTime	FastTree
ZA	ZM	locrisk574.1	4	TreeTime	FastTree
ZA	ZM	locrisk574.2	1	TreeTime	FastTree
ZA	ZM	locrisk574.3	2	TreeTime	FastTree
ZM	BW	locrisk260.1	4	TreeTime	FastTree
ZM	BW	locrisk260.2	7	TreeTime	FastTree
ZM	BW	locrisk260.3	4	TreeTime	FastTree
ZM	BW	locrisk378.1	12	TreeTime	FastTree
ZM	BW	locrisk378.2	8	TreeTime	FastTree
ZM	BW	locrisk378.3	3	TreeTime	FastTree
ZM	BW	locrisk468.1	4	TreeTime	FastTree
ZM	BW	locrisk468.2	9	TreeTime	FastTree
ZM	BW	locrisk468.3	5	TreeTime	FastTree
ZM	BW	locrisk527.1	7	TreeTime	FastTree
ZM	BW	locrisk527.2	4	TreeTime	FastTree
ZM	BW	locrisk527.3	6	TreeTime	FastTree
ZM	BW	locrisk574.1	9	TreeTime	FastTree
ZM	BW	locrisk574.2	10	TreeTime	FastTree
ZM	DE	locrisk260.1	1	TreeTime	FastTree
ZM	DE	locrisk260.2	1	TreeTime	FastTree
ZM	DK	locrisk260.2	1	TreeTime	FastTree
ZM	DK	locrisk378.1	1	TreeTime	FastTree
ZM	DK	locrisk468.2	1	TreeTime	FastTree
ZM	ES	locrisk260.1	3	TreeTime	FastTree
ZM	ES	locrisk260.2	3	TreeTime	FastTree
ZM	ES	locrisk260.3	1	TreeTime	FastTree
ZM	ES	locrisk378.1	3	TreeTime	FastTree
ZM	ES	locrisk378.2	1	TreeTime	FastTree
ZM	ES	locrisk378.3	1	TreeTime	FastTree
ZM	ES	locrisk468.1	1	TreeTime	FastTree
ZM	ES	locrisk468.2	1	TreeTime	FastTree
ZM	ES	locrisk468.3	1	TreeTime	FastTree
ZM	ES	locrisk527.1	1	TreeTime	FastTree
ZM	ES	locrisk527.2	1	TreeTime	FastTree
ZM	ES	locrisk527.3	1	TreeTime	FastTree
ZM	ES	locrisk574.1	3	TreeTime	FastTree
ZM	ES	locrisk574.2	3	TreeTime	FastTree
ZM	ET	locrisk574.1	1	TreeTime	FastTree
ZM	GE	locrisk260.1	1	TreeTime	FastTree
ZM	GE	locrisk260.2	1	TreeTime	FastTree
ZM	GE	locrisk260.3	1	TreeTime	FastTree
ZM	GE	locrisk378.1	1	TreeTime	FastTree
ZM	GE	locrisk378.2	1	TreeTime	FastTree
ZM	GE	locrisk378.3	1	TreeTime	FastTree
ZM	GE	locrisk468.1	1	TreeTime	FastTree
ZM	GE	locrisk468.2	1	TreeTime	FastTree
ZM	GE	locrisk468.3	1	TreeTime	FastTree
ZM	GE	locrisk574.1	1	TreeTime	FastTree
ZM	GE	locrisk574.2	1	TreeTime	FastTree
ZM	IN	locrisk260.1	1	TreeTime	FastTree
ZM	IN	locrisk260.2	2	TreeTime	FastTree
ZM	IN	locrisk378.1	2	TreeTime	FastTree
ZM	KE	locrisk260.1	1	TreeTime	FastTree
ZM	KE	locrisk260.2	1	TreeTime	FastTree
ZM	KE	locrisk260.3	1	TreeTime	FastTree
ZM	KE	locrisk378.1	1	TreeTime	FastTree
ZM	KE	locrisk378.2	1	TreeTime	FastTree
ZM	KE	locrisk378.3	1	TreeTime	FastTree
ZM	KE	locrisk468.1	1	TreeTime	FastTree
ZM	KE	locrisk468.2	1	TreeTime	FastTree
ZM	KE	locrisk468.3	1	TreeTime	FastTree
ZM	KE	locrisk527.1	1	TreeTime	FastTree
ZM	KE	locrisk527.2	1	TreeTime	FastTree
ZM	KE	locrisk527.3	1	TreeTime	FastTree
ZM	KE	locrisk574.1	1	TreeTime	FastTree
ZM	KE	locrisk574.2	1	TreeTime	FastTree
ZM	MW	locrisk260.1	5	TreeTime	FastTree
ZM	MW	locrisk260.2	7	TreeTime	FastTree
ZM	MW	locrisk260.3	6	TreeTime	FastTree
ZM	MW	locrisk378.1	8	TreeTime	FastTree
ZM	MW	locrisk378.2	7	TreeTime	FastTree
ZM	MW	locrisk378.3	7	TreeTime	FastTree
ZM	MW	locrisk468.1	7	TreeTime	FastTree
ZM	MW	locrisk468.2	6	TreeTime	FastTree
ZM	MW	locrisk468.3	8	TreeTime	FastTree
ZM	MW	locrisk527.1	5	TreeTime	FastTree
ZM	MW	locrisk527.2	6	TreeTime	FastTree
ZM	MW	locrisk527.3	8	TreeTime	FastTree
ZM	MW	locrisk574.1	8	TreeTime	FastTree
ZM	MW	locrisk574.2	7	TreeTime	FastTree
ZM	NG	locrisk260.2	1	TreeTime	FastTree
ZM	NG	locrisk468.1	1	TreeTime	FastTree
ZM	SE	locrisk260.1	6	TreeTime	FastTree
ZM	SE	locrisk260.2	6	TreeTime	FastTree
ZM	SE	locrisk260.3	5	TreeTime	FastTree
ZM	SE	locrisk378.1	7	TreeTime	FastTree
ZM	SE	locrisk378.2	6	TreeTime	FastTree
ZM	SE	locrisk378.3	5	TreeTime	FastTree
ZM	SE	locrisk468.1	6	TreeTime	FastTree
ZM	SE	locrisk468.2	6	TreeTime	FastTree
ZM	SE	locrisk468.3	5	TreeTime	FastTree
ZM	SE	locrisk527.1	5	TreeTime	FastTree
ZM	SE	locrisk527.2	6	TreeTime	FastTree
ZM	SE	locrisk527.3	4	TreeTime	FastTree
ZM	SE	locrisk574.1	5	TreeTime	FastTree
ZM	SE	locrisk574.2	4	TreeTime	FastTree
ZM	SE	locrisk574.3	1	TreeTime	FastTree
ZM	SN	locrisk260.1	1	TreeTime	FastTree
ZM	SN	locrisk260.2	1	TreeTime	FastTree
ZM	SN	locrisk260.3	1	TreeTime	FastTree
ZM	SN	locrisk378.1	1	TreeTime	FastTree
ZM	SN	locrisk378.2	1	TreeTime	FastTree
ZM	SN	locrisk378.3	1	TreeTime	FastTree
ZM	SN	locrisk468.1	1	TreeTime	FastTree
ZM	SN	locrisk468.2	1	TreeTime	FastTree
ZM	SN	locrisk468.3	1	TreeTime	FastTree
ZM	SN	locrisk527.1	1	TreeTime	FastTree
ZM	SN	locrisk527.2	1	TreeTime	FastTree
ZM	SN	locrisk527.3	1	TreeTime	FastTree
ZM	SN	locrisk574.1	1	TreeTime	FastTree
ZM	SN	locrisk574.2	1	TreeTime	FastTree
ZM	SO	locrisk574.2	1	TreeTime	FastTree
ZM	TZ	locrisk260.1	11	TreeTime	FastTree
ZM	TZ	locrisk260.2	8	TreeTime	FastTree
ZM	TZ	locrisk260.3	6	TreeTime	FastTree
ZM	TZ	locrisk378.1	12	TreeTime	FastTree
ZM	TZ	locrisk378.2	10	TreeTime	FastTree
ZM	TZ	locrisk378.3	8	TreeTime	FastTree
ZM	TZ	locrisk468.1	7	TreeTime	FastTree
ZM	TZ	locrisk468.2	14	TreeTime	FastTree
ZM	TZ	locrisk468.3	12	TreeTime	FastTree
ZM	TZ	locrisk527.1	11	TreeTime	FastTree
ZM	TZ	locrisk527.2	13	TreeTime	FastTree
ZM	TZ	locrisk527.3	11	TreeTime	FastTree
ZM	TZ	locrisk574.1	17	TreeTime	FastTree
ZM	TZ	locrisk574.2	15	TreeTime	FastTree
ZM	TZ	locrisk574.3	3	TreeTime	FastTree
ZM	US	locrisk260.1	1	TreeTime	FastTree
ZM	US	locrisk260.2	1	TreeTime	FastTree
ZM	US	locrisk378.1	1	TreeTime	FastTree
ZM	US	locrisk468.1	1	TreeTime	FastTree
ZM	US	locrisk527.3	1	TreeTime	FastTree
ZM	US	locrisk574.1	1	TreeTime	FastTree
ZM	US	locrisk574.2	1	TreeTime	FastTree
ZM	ZA	locrisk260.1	11	TreeTime	FastTree
ZM	ZA	locrisk260.2	11	TreeTime	FastTree
ZM	ZA	locrisk260.3	5	TreeTime	FastTree
ZM	ZA	locrisk378.1	13	TreeTime	FastTree
ZM	ZA	locrisk378.2	9	TreeTime	FastTree
ZM	ZA	locrisk378.3	6	TreeTime	FastTree
ZM	ZA	locrisk468.1	7	TreeTime	FastTree
ZM	ZA	locrisk468.2	8	TreeTime	FastTree
ZM	ZA	locrisk468.3	6	TreeTime	FastTree
ZM	ZA	locrisk527.1	10	TreeTime	FastTree
ZM	ZA	locrisk527.2	11	TreeTime	FastTree
ZM	ZA	locrisk527.3	12	TreeTime	FastTree
ZM	ZA	locrisk574.1	15	TreeTime	FastTree
ZM	ZA	locrisk574.2	9	TreeTime	FastTree
ZM	ZA	locrisk574.3	1	TreeTime	FastTree
BR	AR	locrisk260.1	1	TempEst	IQ-TREE
BR	AR	locrisk260.2	1	TempEst	IQ-TREE
BR	AR	locrisk260.3	1	TempEst	IQ-TREE
BR	AR	locrisk378.1	1	TempEst	IQ-TREE
BR	AR	locrisk378.2	1	TempEst	IQ-TREE
BR	AR	locrisk378.3	1	TempEst	IQ-TREE
BR	AR	locrisk468.1	1	TempEst	IQ-TREE
BR	AR	locrisk468.2	1	TempEst	IQ-TREE
BR	AR	locrisk468.3	1	TempEst	IQ-TREE
BR	AR	locrisk527.1	1	TempEst	IQ-TREE
BR	AR	locrisk527.2	1	TempEst	IQ-TREE
BR	AR	locrisk527.3	1	TempEst	IQ-TREE
BR	AR	locrisk574.1	1	TempEst	IQ-TREE
BR	AR	locrisk574.2	1	TempEst	IQ-TREE
BR	AR	locrisk574.3	1	TempEst	IQ-TREE
BR	ES	locrisk260.1	1	TempEst	IQ-TREE
BR	ES	locrisk260.2	1	TempEst	IQ-TREE
BR	ES	locrisk260.3	1	TempEst	IQ-TREE
BR	ES	locrisk378.1	1	TempEst	IQ-TREE
BR	ES	locrisk378.2	1	TempEst	IQ-TREE
BR	ES	locrisk378.3	1	TempEst	IQ-TREE
BR	ES	locrisk468.1	1	TempEst	IQ-TREE
BR	ES	locrisk468.2	1	TempEst	IQ-TREE
BR	ES	locrisk468.3	1	TempEst	IQ-TREE
BR	ES	locrisk527.1	1	TempEst	IQ-TREE
BR	ES	locrisk527.2	1	TempEst	IQ-TREE
BR	ES	locrisk527.3	1	TempEst	IQ-TREE
BR	ES	locrisk574.1	1	TempEst	IQ-TREE
BR	ES	locrisk574.2	1	TempEst	IQ-TREE
BR	ES	locrisk574.3	1	TempEst	IQ-TREE
BR	UY	locrisk260.1	1	TempEst	IQ-TREE
BR	UY	locrisk260.2	1	TempEst	IQ-TREE
BR	UY	locrisk260.3	1	TempEst	IQ-TREE
BR	UY	locrisk378.1	1	TempEst	IQ-TREE
BR	UY	locrisk378.2	1	TempEst	IQ-TREE
BR	UY	locrisk378.3	1	TempEst	IQ-TREE
BR	UY	locrisk468.1	1	TempEst	IQ-TREE
BR	UY	locrisk468.2	1	TempEst	IQ-TREE
BR	UY	locrisk468.3	1	TempEst	IQ-TREE
